13,61,34,36,43,60,108,38,17,50,29,67,52,75,54,57,14,37,20,8,11,4,2,3,49,3,3,3,3,8,1,0,5,5,7,4,10,10,22,16,27,9,50,78
9,51,46,39,43,41,96,35,24,44,28,69,41,73,29,50,11,55,17,6,8,2,4,1,43,2,4,2,3,2,2,0,2,12,5,12,8,1,7,8,24,7,36,97
4,37,39,30,44,46,74,31,12,48,30,48,62,53,42,53,13,35,9,16,10,4,4,5,41,0,1,3,1,2,0,1,1,11,5,13,6,2,22,10,19,20,41,89
11,43,44,28,47,38,59,28,15,53,17,41,67,47,32,61,16,33,10,10,3,12,1,0,21,4,1,8,1,1,0,2,2,1,6,10,6,2,9,20,21,8,37,60
18,47,53,35,43,44,72,22,16,37,19,39,44,55,32,39,18,57,14,11,4,11,6,2,24,4,5,2,6,3,3,1,2,3,10,15,9,6,25,9,10,9,29,63
7,48,43,29,34,42,48,33,20,37,20,45,64,74,32,30,17,35,21,10,11,12,5,2,28,0,2,4,2,1,2,0,1,9,7,8,13,6,22,13,12,4,33,64
4,50,40,34,45,37,61,29,16,37,18,40,44,62,31,55,27,36,9,13,12,9,1,3,49,0,2,2,2,1,2,0,7,4,12,9,6,5,12,6,22,11,30,63
12,42,37,32,42,59,42,21,25,33,25,25,63,58,28,46,15,40,10,10,8,18,5,2,39,1,3,2,2,1,4,0,2,5,2,16,10,1,8,16,20,16,27,49
15,47,41,32,39,38,56,11,11,29,21,37,38,57,50,42,22,39,14,20,7,11,6,4,24,3,0,4,1,3,1,1,1,4,4,14,5,3,13,15,18,14,34,44
20,40,45,42,49,57,39,35,16,37,17,44,41,67,20,45,21,38,6,12,7,14,3,2,22,2,1,3,6,2,4,0,1,1,5,7,14,6,9,11,12,19,33,51
14,49,42,28,56,47,42,31,15,39,20,28,61,58,36,46,13,40,12,5,3,7,2,1,9,2,0,1,1,1,0,0,1,6,5,12,8,8,9,9,12,8,27,59
10,36,62,23,37,39,44,29,21,29,19,37,39,73,40,41,15,44,10,7,8,6,5,1,17,6,3,5,3,1,1,0,1,1,2,6,7,3,17,9,30,15,32,47
11,43,61,31,45,43,28,22,17,32,10,29,39,75,45,40,23,55,5,11,4,11,6,4,50,4,1,4,3,1,4,0,0,7,11,8,4,2,3,5,14,12,42,53
22,37,49,24,43,40,40,16,20,35,26,35,38,69,39,42,4,46,8,16,4,6,3,4,53,1,0,2,1,0,1,0,2,11,3,5,9,0,7,8,11,11,40,56
11,63,55,26,42,45,52,34,13,32,19,51,26,60,38,37,18,32,5,11,3,5,3,3,27,0,2,2,4,0,1,1,1,4,6,8,5,5,15,11,6,16,30,56
18,54,45,29,66,59,70,22,16,31,17,41,52,52,27,42,22,31,7,10,9,7,1,0,43,3,1,2,4,0,5,1,3,4,3,4,3,6,15,12,14,10,40,62
17,59,43,22,38,44,60,33,25,37,13,31,30,69,19,50,12,30,14,11,8,6,3,2,58,2,0,2,1,2,2,1,0,5,7,5,5,6,16,17,9,10,38,47
12,48,51,26,46,51,59,25,11,41,12,43,29,62,35,28,20,30,3,7,3,4,2,0,69,1,5,6,2,1,2,1,1,3,10,6,2,3,7,20,16,8,29,39
13,41,47,34,65,34,79,27,10,23,11,34,47,81,37,40,19,40,7,7,7,5,1,2,29,5,5,0,0,0,0,0,0,8,2,5,7,4,13,18,15,7,34,51
23,37,53,27,49,59,69,29,8,21,15,43,32,80,34,35,22,35,9,15,8,3,4,1,37,1,1,1,2,2,0,0,2,6,0,5,3,4,10,8,14,17,28,29
15,53,46,26,39,47,97,33,12,18,17,36,35,65,29,28,20,32,6,8,6,4,5,2,34,1,3,2,4,1,1,0,4,4,2,10,5,2,16,9,18,8,27,48
19,36,49,29,31,55,66,28,10,27,8,31,30,66,25,32,10,34,11,8,6,8,3,7,40,7,1,0,1,1,1,0,2,8,2,4,10,1,10,7,6,2,38,40
25,36,54,26,37,54,59,36,23,28,15,21,23,66,34,38,7,42,9,6,7,3,5,1,24,4,4,3,1,1,0,0,2,6,8,6,3,0,2,15,22,11,32,39
11,43,54,23,46,53,63,31,19,24,20,30,37,60,35,44,12,39,12,7,5,9,3,1,34,3,1,3,4,1,1,1,3,5,4,18,4,2,12,17,18,7,46,40
10,38,53,38,56,71,57,25,11,24,13,37,28,44,36,35,13,29,9,8,5,4,5,1,51,0,3,2,2,2,0,0,0,2,5,9,4,1,11,23,14,12,24,52
7,37,48,28,46,42,59,27,17,25,5,28,29,57,33,32,8,25,30,5,3,7,0,1,38,5,2,2,1,0,2,2,0,18,5,11,5,4,17,12,12,7,35,33
18,49,52,36,61,44,51,31,21,28,14,43,38,55,26,36,12,32,11,11,5,0,2,2,14,4,6,1,0,1,0,1,1,55,7,5,7,7,13,11,20,6,44,45
16,48,54,38,54,45,49,28,15,18,16,34,16,59,22,33,10,36,4,7,5,4,6,1,24,4,3,1,2,3,1,0,1,88,4,8,2,1,12,12,11,7,40,47
11,49,75,44,44,50,51,36,16,44,21,38,29,65,34,39,12,38,10,4,10,17,1,4,18,2,1,6,0,1,1,0,3,75,4,4,7,10,8,20,15,8,53,27
15,53,70,39,54,57,58,30,28,17,14,54,34,55,29,36,16,33,9,18,11,12,3,8,18,2,5,1,1,1,1,3,1,31,5,14,4,6,10,10,14,10,39,47
16,60,66,26,56,61,48,33,19,14,16,32,32,56,39,48,27,43,9,18,2,5,13,10,37,3,5,5,0,4,5,0,1,22,4,18,9,3,7,6,18,13,38,25
11,55,66,37,56,53,40,38,14,39,17,32,29,65,39,46,23,35,11,6,3,4,0,0,53,3,0,1,0,0,4,1,1,9,3,10,9,4,18,9,15,14,24,43
13,44,68,30,47,45,71,29,18,20,12,40,39,71,29,35,18,23,10,8,3,14,1,3,35,2,11,2,1,2,1,2,1,6,8,14,13,2,11,3,25,9,31,44
16,38,62,17,39,38,71,38,11,27,6,36,42,48,24,59,16,54,16,5,4,5,0,2,29,2,2,0,2,5,0,2,1,11,5,9,4,4,3,14,12,11,24,31
16,29,39,26,32,45,82,35,15,28,12,36,45,42,35,48,7,32,7,11,13,9,3,2,50,2,3,4,1,1,1,2,4,11,2,10,9,6,11,5,12,8,27,48
14,39,28,34,39,38,59,41,9,19,7,45,41,65,22,36,20,40,12,12,9,6,5,5,65,0,3,1,3,2,1,0,3,2,7,14,11,6,13,14,19,14,27,50
10,36,44,31,31,37,65,37,10,19,17,27,36,60,24,37,8,42,14,9,9,9,6,0,44,0,3,7,1,2,0,0,0,7,1,9,9,3,11,6,14,11,28,38
10,41,55,30,24,25,55,41,12,22,6,37,31,48,24,38,10,42,13,15,5,14,7,0,38,1,2,5,1,5,2,0,5,6,5,16,11,8,16,10,11,5,32,46
7,33,45,19,19,31,52,39,20,33,14,39,28,48,35,37,20,38,19,10,10,4,1,1,58,0,1,2,2,1,2,0,1,2,10,8,7,4,18,7,18,13,30,41
17,28,47,28,25,33,65,28,13,25,6,32,43,58,26,35,18,43,8,9,5,6,4,2,58,0,4,0,5,1,7,1,3,6,7,19,4,3,20,8,24,16,23,38
18,41,44,21,28,45,77,29,11,23,15,40,43,30,30,48,16,38,17,8,7,7,6,3,62,1,2,5,3,1,1,3,5,1,10,8,11,14,12,14,29,17,44,55
18,29,50,26,30,41,67,24,9,31,15,59,29,70,34,26,4,48,11,5,5,5,1,4,27,2,1,4,2,3,5,2,6,2,7,13,11,3,22,2,22,14,36,54
2,36,45,22,40,32,51,41,16,47,15,40,49,62,33,59,13,63,5,12,20,3,1,1,41,1,7,4,2,0,0,0,5,5,4,19,8,6,14,9,15,17,38,47
26,45,46,26,24,43,64,40,10,35,10,52,42,62,42,46,21,51,15,11,5,3,4,2,47,0,0,1,2,8,1,0,3,4,10,29,19,6,5,13,27,15,36,40
24,39,38,24,19,31,55,34,17,31,8,43,52,83,40,61,6,38,11,12,6,5,4,1,30,1,4,2,2,6,2,1,8,3,4,42,25,2,23,10,20,5,49,63
25,34,35,22,26,30,63,22,15,39,22,34,38,69,35,59,17,38,9,14,13,4,1,6,41,1,1,1,3,3,1,3,6,8,3,42,18,7,17,6,14,16,51,51
14,41,37,26,27,52,65,29,31,37,21,63,48,83,53,53,16,52,10,9,7,11,1,3,23,2,0,8,2,8,1,0,7,4,11,57,18,4,28,6,31,21,44,36
18,34,49,36,40,49,80,39,25,40,13,47,33,54,29,55,6,51,10,11,11,5,0,7,60,2,0,5,2,2,2,7,7,8,3,49,8,7,26,5,22,12,43,82
12,37,64,29,48,63,54,34,37,47,18,54,50,62,34,56,12,50,7,12,15,22,2,6,46,4,3,4,7,4,2,0,6,7,6,22,8,11,11,6,15,19,64,62
26,38,57,43,58,62,60,35,24,42,30,49,51,75,44,63,6,53,20,14,8,4,3,1,66,3,3,1,3,0,2,0,1,7,9,13,10,5,29,10,22,9,52,51
15,44,52,41,49,54,74,43,17,34,24,50,42,67,50,45,15,39,12,18,8,7,1,6,52,4,1,1,1,2,1,0,4,10,11,10,8,6,32,11,18,12,46,57
16,42,48,39,39,49,65,32,19,35,15,59,54,63,54,47,11,26,10,14,9,8,3,1,24,0,11,5,7,3,4,0,5,9,7,18,8,5,13,4,26,21,58,53
15,41,51,38,50,65,58,32,30,39,21,61,43,74,28,61,12,48,9,17,12,6,4,7,37,1,3,7,2,2,2,6,5,3,10,25,11,9,16,6,26,21,69,66
25,58,50,34,48,66,57,37,28,68,23,51,52,65,36,58,14,38,16,18,18,11,2,3,37,6,8,0,5,2,0,0,1,5,9,8,9,10,19,8,29,14,74,99
5,46,60,26,53,69,74,33,29,55,22,53,60,72,49,50,6,47,19,16,7,5,6,2,58,3,2,1,2,4,1,1,4,2,8,10,7,4,16,10,27,16,55,71
27,37,71,34,44,56,101,34,28,56,41,50,55,80,69,61,13,56,17,18,6,14,3,2,37,5,1,0,1,3,2,0,2,4,7,13,14,11,21,11,22,13,56,74
15,48,51,43,54,51,93,37,28,45,20,34,41,96,41,50,11,34,15,15,10,6,5,5,42,0,2,1,2,2,2,5,4,4,10,8,9,6,27,11,17,32,56,75
24,44,52,32,33,55,86,54,17,43,26,48,49,86,50,49,20,49,12,12,6,2,5,2,67,3,2,3,3,2,0,2,2,4,4,9,5,5,26,8,18,11,48,65
17,53,55,34,41,72,82,46,19,44,18,39,32,66,38,63,16,46,9,15,10,4,2,4,58,0,11,4,6,3,5,0,5,7,6,4,4,6,13,8,23,9,42,59
10,42,42,27,39,63,70,48,16,33,25,50,54,72,36,42,12,37,9,16,4,4,4,6,46,3,8,4,1,1,1,0,5,8,9,10,4,3,23,14,7,20,40,71
13,32,51,32,39,52,65,34,22,40,23,32,61,84,51,65,25,48,10,9,15,4,3,4,42,2,2,1,7,1,2,2,4,5,5,14,4,2,12,2,20,9,49,61
20,51,41,29,42,47,78,40,24,23,14,37,58,75,37,57,19,42,19,14,5,4,1,4,51,3,0,1,3,4,1,0,4,2,5,9,6,1,12,15,17,18,34,52
22,40,38,25,47,65,70,34,19,31,17,39,49,101,32,50,10,56,13,7,10,5,3,3,63,0,5,2,7,1,3,5,1,4,4,11,10,1,22,6,12,18,46,51
16,31,37,32,42,52,62,30,15,24,21,36,43,60,40,45,9,37,12,6,5,4,2,3,51,3,2,2,1,0,0,5,3,5,2,10,6,4,9,10,18,7,44,54
24,33,51,30,51,59,77,26,12,46,22,57,42,80,30,44,19,38,11,22,10,5,2,1,35,3,1,6,1,3,1,1,5,4,10,22,6,11,11,16,23,6,32,59
17,38,49,29,38,85,88,32,18,35,19,47,35,65,31,40,18,40,9,19,5,6,3,1,59,0,4,4,4,0,0,1,8,6,15,13,5,5,22,14,11,12,49,63
17,62,80,33,48,57,51,34,18,31,13,51,50,65,42,48,7,43,7,7,7,10,7,2,42,4,1,3,2,2,1,1,2,8,7,10,11,7,28,16,23,7,27,48
22,38,72,40,43,54,87,37,17,44,11,58,25,88,39,61,15,34,13,6,8,3,3,2,47,3,5,3,0,2,1,0,4,4,6,15,5,2,17,11,23,8,42,46
19,50,54,41,41,60,69,37,14,37,28,47,33,68,35,49,15,46,9,7,10,9,0,3,59,5,8,3,3,4,2,0,7,3,5,6,7,4,20,16,13,12,41,59
32,45,84,24,49,67,80,37,15,40,20,47,38,66,36,59,6,38,8,10,7,4,5,8,74,2,1,1,0,2,1,0,4,3,9,8,4,8,17,16,18,9,55,64
27,61,48,41,38,58,54,44,19,44,17,42,60,85,41,46,14,46,8,13,6,11,0,18,86,6,3,1,4,1,1,3,3,7,8,7,15,0,20,20,19,11,53,50
17,30,79,28,43,65,79,31,22,37,11,58,35,81,46,38,18,37,16,17,4,6,3,3,89,6,6,7,4,0,2,0,4,1,8,10,5,5,12,7,15,10,31,45
28,53,66,29,39,49,76,45,15,28,21,56,50,72,42,79,9,52,26,7,3,11,2,1,40,6,6,6,2,2,4,1,4,6,6,7,9,2,17,19,15,9,54,64
18,50,79,38,43,46,54,45,21,39,20,32,54,93,33,48,9,34,28,5,7,8,3,4,26,2,7,6,4,6,2,3,4,6,10,12,8,5,9,16,14,10,55,69
27,56,63,32,48,51,87,45,19,32,20,49,38,74,22,48,14,34,24,10,10,10,6,2,26,4,0,3,0,1,1,1,10,12,14,11,9,5,22,8,20,17,40,57
46,68,78,37,35,48,95,35,18,20,10,39,35,90,31,50,19,53,15,10,6,5,4,1,18,1,4,2,2,4,4,3,3,4,5,5,10,4,25,14,32,13,45,77
21,59,62,35,52,47,77,57,15,39,14,44,35,108,33,49,13,39,17,11,4,2,6,7,54,3,0,2,3,3,4,6,2,3,2,9,12,9,21,20,22,7,54,64
26,59,76,30,43,64,116,55,19,38,31,47,41,83,37,48,16,50,11,13,14,13,4,5,46,2,3,5,3,2,0,5,8,6,7,3,6,4,9,23,33,13,63,75
23,54,85,48,63,73,84,49,22,43,26,67,48,90,32,60,27,60,7,7,12,11,4,5,44,5,0,2,0,4,0,9,11,4,6,15,9,7,19,17,22,16,71,72
23,59,70,38,44,54,68,49,19,25,29,57,39,74,35,70,35,58,13,8,12,5,6,2,29,5,4,4,2,2,1,4,7,7,2,7,7,3,17,14,20,13,71,64
19,53,72,55,57,56,59,35,16,34,26,46,44,76,37,60,7,33,19,19,7,3,3,3,56,2,7,2,2,5,1,1,11,7,7,7,10,3,19,25,15,16,64,62
28,87,73,39,56,61,101,43,25,44,21,47,51,89,41,54,23,65,15,11,9,15,9,1,80,3,5,1,2,4,5,2,3,8,5,9,10,4,20,20,25,13,45,80
34,61,85,53,49,61,73,64,10,55,16,52,62,93,56,49,31,49,14,13,14,11,2,2,56,1,9,2,3,3,1,3,3,23,11,14,10,3,27,11,20,24,62,81
27,43,84,53,63,65,93,60,24,43,31,45,44,67,40,56,20,42,15,17,16,10,2,3,55,3,1,1,1,2,0,1,5,8,6,7,9,4,26,10,17,15,65,65
32,113,66,52,73,60,112,41,17,57,22,61,48,77,49,62,26,65,10,27,14,5,0,3,78,6,0,1,1,6,6,4,16,6,7,11,9,6,24,16,17,13,72,83
31,81,74,48,57,82,71,47,32,57,15,46,70,98,40,91,15,50,17,25,16,7,5,6,47,3,1,0,3,0,4,11,5,21,4,10,10,5,22,18,24,22,66,92
16,86,72,54,47,54,80,46,43,52,22,80,41,75,47,58,29,50,28,19,8,8,13,3,67,3,8,6,6,4,4,1,6,46,4,6,14,5,13,10,20,16,94,66
45,72,85,68,58,80,70,62,43,39,33,52,43,100,46,68,24,56,15,34,20,13,7,5,34,3,5,8,3,3,2,8,5,87,7,14,13,2,23,11,21,18,92,60
48,95,113,73,69,72,97,71,31,40,13,77,71,83,46,71,28,51,17,10,16,8,6,10,39,6,9,2,4,4,2,3,5,62,8,15,12,3,17,22,31,17,73,71
38,109,95,55,98,106,94,62,46,47,52,71,47,136,59,88,53,55,14,21,20,21,12,1,38,11,0,6,3,1,17,20,9,50,10,13,23,8,29,27,24,19,86,96
35,80,104,104,118,78,55,76,22,34,45,74,59,115,72,109,61,70,33,19,13,34,11,5,64,19,9,6,1,3,12,43,15,76,16,15,25,13,36,16,21,16,74,118
27,119,104,97,92,70,66,76,33,39,37,88,71,99,72,109,45,64,28,19,20,20,20,9,75,27,14,3,1,4,10,35,12,46,13,30,16,15,56,26,24,15,103,91
65,109,109,83,66,96,90,66,30,38,38,58,84,96,66,124,37,64,30,30,16,35,7,6,48,14,8,7,8,3,4,23,35,22,25,19,21,9,29,31,43,19,112,134
79,103,109,96,88,92,95,80,48,65,41,65,66,114,87,114,37,96,29,18,14,29,6,9,55,22,7,2,8,3,4,21,11,56,8,13,23,12,38,13,21,21,97,123
94,102,102,95,100,81,105,67,44,57,29,90,69,95,84,87,61,88,36,25,28,38,10,18,42,15,2,2,4,8,8,20,10,57,13,18,11,4,33,24,21,25,84,114
72,133,184,99,149,106,148,81,52,79,45,84,91,118,86,145,52,71,72,35,20,23,5,49,30,30,10,3,5,1,13,10,6,69,15,27,24,17,25,33,25,28,109,149
106,163,174,166,164,131,206,102,47,66,47,102,107,139,153,224,70,61,68,23,18,29,8,29,41,30,25,10,8,2,5,23,5,52,22,27,31,21,54,39,31,26,118,128
102,162,200,139,180,150,179,130,70,70,38,118,86,119,176,217,105,96,47,32,26,30,7,23,59,18,8,7,7,6,8,21,6,60,22,34,38,22,55,30,33,26,102,168
130,136,157,111,170,127,128,121,56,73,47,86,69,111,157,212,75,87,47,27,34,30,11,18,52,25,24,10,4,13,11,14,6,61,24,37,44,11,44,23,40,25,85,214
62,141,114,93,144,123,141,121,83,45,32,112,91,120,138,198,98,84,25,34,20,43,8,11,53,43,4,5,6,5,4,14,5,32,16,23,29,16,44,33,25,22,94,217
105,144,144,92,137,144,128,95,91,62,48,112,60,118,113,161,67,71,36,11,26,54,11,15,57,13,11,8,5,2,3,14,14,46,17,15,22,3,55,14,25,10,83,270
107,136,140,111,141,123,154,93,101,62,36,110,75,99,128,189,38,84,39,36,22,22,19,29,79,29,19,5,9,2,9,12,5,82,12,28,22,9,49,13,43,13,112,237
70,162,147,103,164,146,166,159,89,78,60,105,115,128,194,247,102,94,35,18,20,27,11,37,100,31,22,5,3,2,1,10,15,48,19,24,22,3,36,11,25,18,134,283
100,154,163,99,166,147,132,141,91,59,66,113,99,145,241,252,102,101,35,30,22,34,8,23,89,41,6,8,6,4,9,11,23,36,31,20,35,10,42,18,30,22,104,271
87,152,179,88,155,121,168,128,66,97,73,96,103,146,209,243,92,94,34,24,28,13,8,17,113,51,15,5,6,6,7,3,1,13,8,18,22,4,21,16,21,13,116,294
63,161,125,72,146,116,143,112,54,85,49,118,111,145,186,226,58,72,24,19,14,47,4,16,65,26,18,4,8,4,9,6,8,13,5,25,13,4,35,8,23,14,85,294
66,112,126,85,131,128,136,94,40,99,44,122,90,112,186,202,102,88,23,26,24,16,16,23,91,40,12,4,7,11,3,7,3,13,17,24,20,13,28,11,18,21,85,257
28,115,135,69,124,131,120,76,29,61,63,119,91,119,146,198,71,100,31,17,19,24,12,17,42,24,10,0,3,3,3,11,2,20,4,8,22,14,27,14,40,18,90,263
40,113,145,60,94,100,141,86,25,69,38,106,84,105,167,140,54,78,27,16,37,14,5,5,51,19,4,4,1,2,5,2,5,6,5,14,18,9,14,13,17,15,84,239
66,128,121,42,106,96,116,87,30,60,44,99,79,102,169,160,44,109,28,34,16,37,5,17,58,22,11,1,4,1,0,3,1,10,19,7,15,2,18,9,16,11,84,260
35,84,151,52,89,84,80,66,33,54,39,88,88,83,134,144,62,49,27,16,15,21,3,11,34,7,4,6,5,4,5,2,3,11,6,8,15,2,31,14,16,4,63,186
19,92,122,46,87,66,114,73,20,45,41,131,113,92,116,121,38,65,24,14,18,10,3,11,59,24,7,3,3,2,7,2,4,12,26,11,9,8,15,16,24,12,99,185
41,57,110,49,95,63,100,88,28,48,44,115,70,102,108,117,37,73,23,36,10,5,3,5,46,7,8,5,1,1,2,4,3,3,7,17,14,6,15,12,17,8,86,150
32,76,103,47,78,90,87,74,26,53,36,98,79,60,82,107,42,57,21,13,15,15,8,5,37,19,4,1,0,3,5,2,5,7,13,17,6,4,32,7,18,9,67,169
23,70,102,46,85,75,76,83,29,36,47,85,61,84,75,119,46,54,24,8,15,8,0,3,70,16,5,6,1,1,3,0,5,7,13,11,11,5,25,6,8,12,67,126
30,67,100,39,78,71,87,62,22,42,32,64,67,71,88,95,27,55,16,20,12,11,5,3,51,17,9,2,3,3,3,5,7,4,14,15,11,4,29,5,6,7,59,142
39,94,86,53,76,54,75,70,26,31,37,99,63,78,74,69,21,61,10,13,18,6,2,7,62,7,2,5,2,3,0,3,5,1,5,16,8,1,13,8,10,11,50,98
22,67,90,34,60,64,86,58,33,38,25,75,56,64,58,55,22,43,11,19,3,8,2,10,36,10,5,6,0,2,1,2,0,6,9,20,11,5,14,8,23,12,57,118
24,67,84,32,61,51,60,52,13,38,12,82,47,71,86,58,24,43,17,15,10,3,2,5,35,5,1,3,0,3,1,1,3,4,7,11,8,2,21,10,7,7,67,93
22,59,66,28,50,55,59,63,17,43,24,50,56,52,51,78,33,45,9,8,12,13,2,3,26,3,8,3,3,3,1,0,2,0,3,15,14,7,18,6,11,4,47,82
15,51,56,36,54,54,54,56,14,29,28,56,49,82,62,70,28,49,15,10,11,9,3,3,12,8,8,5,2,3,0,0,2,6,12,6,7,2,12,5,18,6,38,63
32,62,64,39,33,48,58,56,33,35,14,44,52,69,61,51,21,37,15,6,7,4,1,1,21,3,5,0,2,2,0,3,6,8,11,7,6,7,18,3,11,16,39,79
25,45,86,38,54,52,108,69,13,27,9,66,46,53,54,42,24,49,15,8,5,5,0,3,31,1,6,3,5,0,1,1,0,1,10,7,12,8,25,8,12,8,75,84
19,40,87,26,26,43,96,62,24,40,4,79,33,54,47,37,20,54,17,4,8,4,2,7,24,5,0,4,0,2,3,2,1,2,4,5,4,5,14,6,12,14,56,54
11,58,71,33,45,44,76,58,11,30,13,89,47,80,45,52,18,60,9,21,11,8,2,0,17,5,9,3,0,1,1,1,3,1,6,9,4,5,11,12,14,13,54,73
29,44,82,55,53,43,91,42,13,34,13,39,37,66,42,55,10,47,15,11,8,14,1,7,57,13,8,2,2,2,1,1,7,4,6,11,15,5,15,17,9,4,62,61
15,43,84,41,47,67,108,59,19,59,15,59,21,75,45,76,29,49,18,15,2,9,2,3,37,8,4,1,2,0,1,0,5,10,13,17,5,8,20,8,5,12,63,47
10,48,94,40,66,49,74,58,15,24,9,41,46,63,47,81,16,61,13,8,6,3,5,3,46,8,6,1,2,2,2,1,0,3,11,19,7,3,27,8,10,5,59,55
17,47,83,34,44,39,60,68,14,26,16,58,33,61,38,61,22,48,25,6,5,6,2,1,87,2,2,3,0,0,1,1,2,7,4,8,8,5,12,7,11,6,51,63
18,39,67,40,43,52,64,64,8,16,8,41,33,47,46,65,16,59,14,4,10,4,3,5,28,5,0,5,1,2,4,4,3,10,9,7,8,2,28,5,8,11,45,56
20,27,72,38,42,47,75,67,11,25,6,38,45,77,35,50,23,36,13,7,17,2,0,3,53,3,0,4,1,1,0,2,4,11,7,11,22,9,34,8,10,9,56,39
12,35,88,24,28,49,95,58,13,12,10,56,28,58,54,48,31,37,19,6,6,7,2,1,50,3,3,3,2,8,2,1,3,7,2,10,12,4,29,8,11,13,57,49
5,30,54,35,36,46,67,46,10,29,8,51,46,79,83,61,25,54,24,6,3,8,3,5,9,5,0,3,2,0,1,2,1,9,22,14,6,9,17,6,11,13,61,65
12,41,64,22,41,42,66,58,16,29,3,42,41,84,59,90,15,35,12,6,9,5,4,1,37,6,1,4,3,2,2,0,2,3,7,5,6,7,17,13,15,27,52,57
11,33,82,20,46,54,56,64,10,21,24,45,49,59,65,67,20,40,12,6,12,8,4,6,53,2,4,3,2,0,0,0,1,9,4,15,5,4,17,8,9,13,60,54
16,42,60,21,47,60,84,64,5,17,9,49,25,71,52,64,12,48,8,7,8,3,0,1,35,3,3,2,2,1,1,1,1,3,5,8,9,2,17,4,10,8,54,43
17,31,52,20,44,51,124,59,7,28,16,34,38,67,35,56,30,68,10,5,4,2,2,1,83,1,5,0,1,2,2,0,0,2,10,10,10,4,14,9,12,9,74,48
7,39,82,44,47,43,116,72,11,24,21,46,30,73,37,54,30,61,13,6,10,2,2,5,91,3,5,0,0,1,0,0,1,0,6,18,7,7,11,0,13,8,83,67
14,48,76,39,64,68,92,67,12,21,10,51,27,83,54,68,28,54,22,3,16,5,1,5,50,4,2,0,0,0,3,0,0,1,3,0,3,0,8,4,2,3,69,77
21,41,82,36,51,62,77,63,12,30,19,37,46,91,60,100,29,40,17,7,10,5,1,6,46,3,1,0,0,1,0,1,2,0,0,1,0,0,4,1,2,1,57,64
11,36,84,27,34,63,67,52,11,14,12,39,34,53,53,79,24,56,19,10,6,4,4,5,35,8,17,0,1,1,0,0,3,0,0,0,0,0,0,1,0,0,50,59
6,22,55,25,30,53,65,53,8,10,11,30,31,56,48,50,18,65,15,6,6,3,1,2,18,7,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,32,36
13,19,86,31,44,45,57,54,9,23,11,37,44,65,43,46,25,30,12,1,8,3,0,3,53,6,3,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,59,25
13,37,64,33,44,54,74,59,9,25,7,52,28,65,30,40,13,48,14,4,8,4,1,4,40,7,5,0,1,0,2,0,2,1,0,0,1,0,0,0,0,0,31,27
11,30,76,31,32,34,84,62,4,17,8,33,26,67,53,26,12,49,7,7,3,9,1,2,10,7,7,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,55,22
11,29,74,15,30,49,85,51,5,14,11,54,24,53,27,39,11,48,8,2,2,10,0,2,22,4,4,1,0,0,0,0,0,0,0,0,1,0,3,1,1,0,37,43
11,38,87,25,34,39,73,53,9,18,4,38,27,55,31,29,8,47,6,4,9,2,1,5,44,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,35,17
6,30,78,16,27,36,77,61,10,15,13,31,16,76,23,26,8,53,7,3,6,2,1,1,19,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,50,31
9,28,60,15,29,51,91,67,7,15,7,28,13,96,15,25,5,58,9,5,3,4,1,1,4,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,65,13
3,35,91,15,20,52,93,47,7,15,14,27,5,110,20,13,11,25,6,6,3,3,1,2,26,5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,92,26
5,24,99,16,27,43,85,46,6,18,3,8,2,17,7,7,1,4,1,2,1,1,2,0,14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,14
6,13,59,10,11,27,69,31,7,7,6,0,1,1,1,0,0,1,0,0,0,0,0,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,14
2,0,18,7,7,18,22,18,4,3,3,0,1,0,0,0,0,0,1,0,1,1,0,1,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,7
0,4,9,3,8,5,11,15,2,4,4,1,1,1,0,1,1,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
0,0,0,1,1,1,2,1,0,0,0,1,2,0,1,1,1,0,0,0,0,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,3,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,0,1,0,1,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
